Tree_GlobalID,INSPID,INSP_GlobalID,Risk_GlobalID,Risk_Defect,Risk_DefectLocation,Risk_Failure,Risk_ImpactTarget,Risk_FailureImpact,Risk_FailureConsequence,RiskRating,MitigationRecommendation
7AF9D495-044A-427F-8492-28E564B07B2E,6223372,3F36786B-51B7-494C-855C-F39C126F11FD,F699470E-E0E2-4478-B7AA-271BC2F4DB9C,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
61102DEF-7C0A-4257-8824-AAD1E8F95910,6431199,37D53969-AAFA-4923-ABB5-B16D4BFA77D4,841472B3-9140-4B5C-8EA5-BFD92FE27628,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),block prune
D2C32604-612C-466D-88FA-6840957C2364,6604946,2A04C17D-480D-48AA-99F6-9175FA34B9F2,C1A023E5-7A34-4BBD-8C2D-C4C1C2D19E94,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),REINSPECT JUNE 27TH 2018
EB50D525-CC0F-4391-A2D1-57F79BD6FCFE,7280146,F1A7C98B-AAE2-4BA4-889D-5D55E54EB3D5,7B6753A3-5403-4F86-9AB8-48A8F035B79D,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
E565E504-345F-4CB2-9276-DB12B821B358,7476456,C20D2959-6474-45C3-86F3-5502D6658935,2E9CE1AF-07EF-4705-8AC0-6C211D7A7217,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),REVIEW- CENTRAL
373E5CD8-93FE-431F-8DD5-95B8BEAF73E8,7243935,A457DD5F-7F41-47E5-9F11-5A9E489B88F0,C382555A-BC4C-41B0-9455-0BD5DFD07284,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
CD6D39F7-4ABA-42D5-8031-A818A6FFEA94,8006768,61FED435-EE38-44C7-AED3-92D9E55FB43B,BAC3ECA4-73FA-4003-B6E8-9C047380E8BA,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
95BA9143-87AE-422D-9164-FF89A1CE87BB,7396402,6904A131-9C5F-47A7-9935-AB3B6BD09D21,7486383D-518D-46D3-AE08-0A28768DBA63,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
C92ED2C6-2970-4ACC-9D79-287AE5EB18E5,9192788,E3FC462A-81C3-4097-B500-D1F8CC83184A,D475108F-F629-4802-B8A3-064C2C758278,Weak Branch Unions,Branches,Possible (2),High (4),Somewhat Likely (6),Negligible (1),Low (7),NULL
58B2A00C-5EFA-4909-92C4-B134399B304F,11994271,7BAD298F-6935-46AB-A870-0FC16EE8D147,8B5344AD-7697-4C8B-BCA1-6292DF545FD4,Decay,Stem,Possible (2),High (4),Somewhat Likely (6),Significant (3),Moderate (9),NULL
88EB91CA-F8AA-4BF8-88C9-CAA5374F4043,6995781,AEF11D6F-1D9F-4C6F-AF59-8BBEA18476DC,AB2EB0E0-9435-4169-87C8-5AB7E83496AF,Cracks,Branches,Imminent (4),Low (2),Somewhat Likely (6),Significant (3),Moderate (9),NULL
11BBB683-99CD-4F4E-ABFE-EC0ED3D19C5A,6232011,DA9BA228-1551-48CF-9561-8E1A8C5742BB,88B1478C-420D-4568-9141-F78B3B350C68,Decay,Stem,Possible (2),High (4),Somewhat Likely (6),Significant (3),Moderate (9),NULL
DF5F635D-0DCF-4666-96D5-C4262604CFF5,1821790,7C8D735A-6F62-45A9-BE35-E04CCD8FE106,6FA3DD23-4758-42B2-AE2C-DC5773E5089C,Decay,Stem,Possible (2),High (4),Somewhat Likely (6),Significant (3),Moderate (9),NULL
9029BFB5-28EE-4568-8F21-875BE476A504,6175408,B0EFB5BB-871A-4658-B43E-DB9C9F86FDCC,2D64AD0E-FC3D-49B2-9B98-A6754E599287,Dead Wood,Branches,Possible (2),High (4),Somewhat Likely (6),Significant (3),Moderate (9),PRUNE DEADWOOD
82DA7945-A480-4421-8B39-0ACFCB9E995D,6067627,6531BFEC-9A6A-43E1-9F78-81EBD3800D9F,C2E0CB60-1B17-49FF-8F85-1C63C3B3C6BD,Dead Wood,Branches,Possible (2),High (4),Somewhat Likely (6),Significant (3),Moderate (9),NULL
B45B7E04-D982-4E94-AAE6-AB6B470326FF,6649670,AF300D71-5332-4984-9179-8DD8A2966B7C,5D4C82D8-82EA-456B-B683-2AB3C09B1602,Poor Tree Architecture,Branches,Possible (2),High (4),Somewhat Likely (6),Significant (3),Moderate (9),remove limb over the street with mechenical damage.
27050604-D734-41B9-B847-A170C8C976A9,7528946,19921557-5159-41D8-BD7B-48C43C811B77,EEAE13D1-7828-4F3F-B840-6502A885C49B,Dead Wood,Branches,Imminent (4),Low (2),Somewhat Likely (6),Significant (3),Moderate (9),L/D IN YARD
42510055-226A-4367-9C92-76C3D6D29DEB,7056052,CA4C881F-2DC8-4C47-AD46-3EF0EEB8FE4A,7AA3AF90-FC9A-48B2-8601-5F530BD2E1E5,Decay,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
0D0968E6-FACD-416D-8F28-3CC7930A2A69,6478765,3EE32A19-24E1-487E-B94D-6B4A436D6030,BE1236B9-2785-4063-BFB1-39706C939C1C,Decay,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),remove within 2 years
2D5C4A04-42B8-43AE-89C9-7F1DC994C193,6400313,7E2A6D2B-E414-40B1-88F1-E8F31A70BCF5,1CD1062E-CD80-46C9-93B0-D975185D77EC,Decay,Stem,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),REMOVE
AF57E3B0-94BF-4D61-8C36-8A891C03E370,7226074,8D158374-C53D-4CAB-9CB3-54CC5EEE9299,02124F4A-593C-45BD-B7F0-ADF8FB64BD57,Decay,Root Flare,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
2FB81D8C-329A-40F1-9289-DF58195EA5CA,8701281,AE847B6B-5B29-4E3A-B789-9FECEE173F6E,975391DD-66AF-4246-A2C3-FAB66C5F819C,Decay,Roots,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
68B6F753-7F4D-45B8-8D61-3F1138895DBA,8876577,91010AA9-D62E-4BC9-B2DE-640F09B5ABDF,EA50E8AC-3584-4C3C-9160-175F930AB680,Decay,Stem,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
C3AB0FF6-23AF-4FAC-94F8-528C6F52A018,7697573,A945A423-E52D-4ACE-9CAE-07FCEC01E46E,C2FB6E3B-B676-406A-A0AB-92088AB031B8,Decay,Stem,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
D5CB196F-937E-42D0-A490-D3ADB1B5624C,5094556,49D8EDA6-6123-43D9-A2B9-BC6B4C6AC2F5,DA50558F-43D8-470A-85CE-1DB217BBEEDA,Dead Wood,Stem,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),REMOVAL SOON
C75B43DE-6287-4693-834D-421B7636B200,6017034,A7016566-5FE0-42DF-9E2C-4EECFECDADFB,6A6A3A0A-B63E-484A-8ED3-5EE246AFF949,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
B238609E-3E70-41BF-8DC1-1893024595E0,5842235,2B1B53CE-01AA-4467-BC5B-F013FF448069,1D53943E-84A8-4849-9D4E-092BF7A5F493,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
73FC6AE0-24F8-4FFD-91B3-E60902D6A676,6114051,3B503150-9403-4206-ACCB-5E19ACF753A8,56323843-6DC9-4E49-BD1F-FA53F4E9D877,Dead Wood,Stem,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),REMOVE TREE
43C8414F-A94B-4F79-BFFF-4C6A785A69C6,6272771,C63A6556-CCD6-4660-B1B0-E35737C974C6,657720C8-439B-44CB-98E7-90BDC6D73E40,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),REMOVE TREE
B12A6A5A-92A1-4C61-9964-08056BD6F4DA,4967213,9BDB3F1B-2A0B-4F76-84FF-4A7C1565FD44,59E13420-AE02-4BE8-8C90-DABB4346756A,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),Prune
370C96FE-0A75-4134-ABC4-B12E28B1D66A,6495507,06D052E9-D651-4E66-A6F5-17985E34F6C2,81BE50C2-ED21-4049-AA9D-5DB59D476713,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),prune rinspect in 1 year
227C52CD-9898-4339-A6E5-265D26421F27,6241530,82F199B7-743D-49B6-B502-B03DBFBBD48A,4EB27C7D-75E9-494D-8907-20B40D3F10A7,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),PRUNING
15975DBB-7075-4463-8434-41FA53EC9809,6664318,9A76176D-8A2F-44A1-9BD1-10ECE85A1320,986CBE34-4A6E-4B62-B015-1C3CC9284B71,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
18C126BD-6C47-42EF-8F23-D62F0A29DED0,8002173,43D5900D-6DB4-49EF-A206-33CA4AD19E21,F4E59C3E-4EA9-465F-AC68-91849C6A06FE,Dead Wood,Stem,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
3F337289-798A-43CD-BB48-767CBB0DD7FD,7330519,79F3AC23-32DF-4C11-B5D5-B37B4BD969A5,F7777031-A6F6-4822-9C1C-7EDABF0CC312,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
88A9E580-BCFA-49C0-A4B8-447B188D71B8,7250735,B23E25C8-8959-4082-AD6D-FE26174204E5,F6FC8AD8-DBD0-4A19-B88E-36387F34BF86,Poor Tree Architecture,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),REMOVE TREE
A04FC489-8E29-4CCD-B5E4-1B5216170146,8025783,87A1FBF5-B954-4885-B085-EA706EF9CFD5,277414F3-9AB2-41C3-871C-7BC3C8CCBC0C,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
278B8752-261C-440B-9693-2E93068E0810,7244745,5FF1A573-6E74-4203-97AD-EE7CD440E470,6D941283-E33F-4A82-9547-CD23C380F57E,Dead Wood,Stem,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),REMOVE TREE
B8CE55AF-9EBA-4E0E-ACAB-09EFEDDF9393,8958279,AF7F5785-889E-498E-A2A6-2B467D8AC57F,53D284EB-9C60-4A94-B821-418E7293AC76,Dead Wood,Stem,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
340A7D8A-3394-4DA3-9EC3-9C2569D14259,8965766,59D2C8DB-736C-42A3-874F-534FD887FA06,86541DA5-DBF9-4283-AB03-234D37B32CFB,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
8FABC153-729F-4D15-8913-636180D39F6A,8683129,B1E5B917-D63F-4140-997C-48CE2CBD3AD2,BC3C9181-561A-4B97-883A-BE90CB3616A3,Dead Wood,Roots,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
B6A39497-7948-4A43-84E7-14BCC9380D1B,7515666,E68536F2-6FF7-4BB0-8B40-8A092BB798C1,06A4B35A-7DE3-4AE5-A3F4-C9BB29A78333,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
CFB3DDDD-5E29-4BA2-9512-ADFA1954E4B9,7593387,B686532E-5FC8-468D-9E62-A124D6873F09,22CE8F7B-4DD6-4BBF-9467-52B2C6D5D4A8,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
CFB3DDDD-5E29-4BA2-9512-ADFA1954E4B9,7593388,7E6F9782-F015-4E72-80BD-B8FA4B8DF353,7C209F2E-0936-4A35-A999-E48D01A7AE6E,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
147FAEE5-EF3A-4C01-9C19-C68CF5C0585F,10615679,A989056F-2FB1-45D3-9605-E841FE32F4AB,35CDC48A-FDB6-4E8C-9AF6-4AB45BF70D8A,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
5AA6F134-3BFC-4E01-9A7C-346F96F0F85A,6117955,4B21F59E-E29A-4FC9-BFA2-093A49DED556,148268B9-D0D4-4312-AD9A-BF7ACE437FCA,Dead Wood,Stem,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
190409C0-3B46-4960-9D7A-4FCEF7C76D26,6067626,6F04B69D-EE02-45DB-ADD2-9BE9C57937A3,2542AD04-BEB9-4AA0-8C3E-0678BDFB2D1D,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
190409C0-3B46-4960-9D7A-4FCEF7C76D26,6067626,6F04B69D-EE02-45DB-ADD2-9BE9C57937A3,990C2137-C83C-490E-BCD8-403AC42E244E,Poor Tree Architecture,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
9BF63066-61C4-4429-B1A4-99BDDF3E3316,5067384,E3590EC3-A7FA-4B4C-B181-15E4A82420B4,5644B18D-23B4-431C-90D9-CE91747FFACF,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),Prune
33E9BDFE-012E-4A50-BF51-50F0A13E8DE3,6284980,06905759-4FE9-4C42-8EA6-F1B0C66CEB9E,35B44E28-ACF5-446F-A287-451A6374BCC2,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
EEB61741-18E6-4596-A662-1A95954612D2,6764851,60A0D4E9-81AD-4799-A74A-2278043FCEF6,36C94683-774A-4B1E-BF93-B775CE4F1A0C,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
757B9B40-8908-47A3-A1ED-B00078408AE7,7248893,20343204-BDCA-4FD6-A2C9-89D4C0775184,FBED3EE3-6FF3-4FC6-800B-521AF7A2B948,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
FD0A9B39-C34A-42DE-8335-9AB76F6A1910,7490879,B16C1059-FF8D-46A2-B2FE-4C4A5A7576ED,CE1F4CC2-A48C-49A4-927D-1102E606B41A,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
65C7E4AD-FCA6-4C60-81A5-9CAC31ACD097,7679455,9915F271-A66A-493D-AB7C-12006F6AD9B6,01466FC1-A240-4ED2-8000-BAE142A5D051,Dead Wood,Stem,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
D898890A-5FA5-4F50-AD48-7A1CBFC7BDC3,7083443,332CE021-DC73-4A4A-B2AC-F3467C19E51D,CFC688E5-230A-472D-8D93-FAED43858CBC,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
FD0361CB-A983-4F14-AF5E-F335AEF7D406,7473303,822B1E5D-4928-409F-A996-22D9F45AA439,6F9EA4CC-59B1-40A3-922D-C91B0A856D8D,Dead Wood,Stem,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),REMOVAL
587AD609-9A80-4BB0-90F8-C5B21B560308,8054084,42EB8D6F-FDEF-4B67-8B4D-A42756B2A541,FDB6B816-F147-4B5A-8B60-BD4B9600BBD8,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),STORM
004653A8-5C5B-4E4C-AE0B-AB360DA162CE,8795908,0C580696-D8A8-4C49-9A5A-A19BE857241F,559383B7-5EB8-4BCA-AF03-E1341CF8A07D,Poor Tree Architecture,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),REMOVE L/D
67257724-EA3A-48F6-85AA-F9AECA6384C5,6714622,39F489CF-B058-43F0-9976-5D42CDD2DA3C,37DC3C88-F884-498E-80E9-52D54EE36127,Poor Tree Architecture,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
AA38BAD5-5B96-4756-8E16-1B3793A974E3,9161162,D61655B5-23B8-4836-A2D8-76ACD34B5BFA,67A4A1A9-6D29-4E2E-B460-11A8E4AB15DC,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
05B5870F-B64E-4397-8EFE-F886AE0ED351,1599149,13AB45A8-AE67-4D76-B5A5-ECC2B22FACA4,85B61868-86F8-47E6-A17E-4F9862F1D5CC,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
96537C08-A656-48F2-B473-CE2DAA28CE54,7495091,452B6FE3-7EB9-4747-8622-98CD08808A9E,B6BA6B6A-6A30-4197-85CF-9C12D7E14AC0,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),Prune dead wood
89FA3D7F-2F50-4E27-9975-8D0A9623DCDB,7514206,3AC682FC-6F9B-4591-B8A9-75A2708CCD7E,4C437AF8-D6BA-4DF3-8DAC-680FD65FBB05,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
035A3726-F7B7-4B4B-9A8C-C96DEB3C42E4,10560753,3C3F2E88-9A2E-4CEB-BE62-55EE6D255C62,0420188E-1A63-4CFB-892D-A58030EFA6B5,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
8865340E-BECA-4DEF-B127-0CF8C533A6AA,10675090,86D39F7D-D9FD-4D30-AF10-6262730DFD18,1B1D8580-EEAD-4C7A-B748-284628FB4405,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),Prune Deadwood 
D62A9370-F555-44FE-B37C-314F94C99314,6321527,FCB891CC-9496-4148-B3DB-F5AAF6F77416,0D1C9637-BC41-4C1F-8956-43085AFB2087,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
E196774F-B451-4FFB-B3FD-4D0DC7D5AD5A,6084029,CF5A1E47-BC67-4AC3-B2B5-54482B705DE4,B4B079AF-6F1E-4C85-B66F-D8D543A6A379,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
00AFF120-B13C-4F0A-87F9-4C8C1B0B7473,6558848,C73FF65B-1428-4051-949D-DF5E3CCB36DF,0D12C5FB-CA27-45E0-B7D1-B15E3F8E6003,Dead Wood,Stem,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),REMOVE TREE
3881D289-0887-4B4B-9EF7-FB30FE6AE148,6579620,06658810-659D-40D3-9327-288B5DE47525,07F193BD-03AA-464F-920D-E71FE41F6F5C,Dead Wood,Stem,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),REMOVE TREE
AF57E3B0-94BF-4D61-8C36-8A891C03E370,7226074,8D158374-C53D-4CAB-9CB3-54CC5EEE9299,77760FDB-8D65-4894-BF68-9A264866ACE8,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
11BBB683-99CD-4F4E-ABFE-EC0ED3D19C5A,6232011,DA9BA228-1551-48CF-9561-8E1A8C5742BB,1906855D-A5C5-459D-B7A3-E85E8D44C57E,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
42510055-226A-4367-9C92-76C3D6D29DEB,6706576,7D8C8D82-8AEC-4372-8ED7-B3F070B14F64,3F416264-6CD0-4E77-8254-F5B7A7D314C3,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
0F5B284A-5124-4D88-BE7D-AC8746F6EA73,6221157,008001A3-6CEE-4280-B4B7-7F2D8E318296,1124D16C-9439-4766-9C1B-9B2885484F18,Dead Wood,Stem,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
83CC728D-3553-42D3-B01B-8CDD31B29433,6419674,3BBF5CA9-6FBF-486A-AA33-0D25A4ECD0AC,588205E4-653B-4808-9D86-1214394813B7,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
7F07E540-FB5E-427B-A9EC-EB7F00699BF4,6425935,DA0EB78B-9CB3-4A83-848A-5DCC1C6B8E08,8C2E84C5-1FDC-4EAB-90BD-8AB5B9F91010,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
72C35EC1-A9D1-4C29-9C93-AD78BE08BEBB,5802586,4747763C-0CCE-4190-A8BA-1A8CB715921B,BD049D15-C42D-4EAE-8DFB-790B2CA81930,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),BLOCK PRUNNING
BCD23BFF-0864-499C-A112-05FDAAE54E6E,7866305,BCF212C7-65E8-4A91-90D8-14B1E191C0F1,06D91C61-29C0-4E93-BC8A-E7FE610DC2D0,Dead Wood,Stem,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),NULL
29573A0F-3C2B-4D8B-8123-214678472663,8650608,72B9CE9C-621F-41F9-9697-AF9AF6B98B6A,E41ED998-78F5-449A-BB9E-529765BD7AD0,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Significant (3),Moderate (9),remove tree
E5551953-2737-4CD7-808D-A6271AC1A593,8812811,0C0E6755-0A3F-4E92-9EAC-1E41F0005401,273D1B69-5970-4960-95A6-EA6766E86B07,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),NULL
D199D2C1-1659-4C09-BA26-32E3075BC6CE,7543201,AAF6F7CD-26EB-45D4-98B3-1468A67950D1,85190A0F-4CB5-4598-9DE0-B3BB079576CB,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),NULL
28880439-B818-4209-B345-3C974D185051,7554835,40EF5A68-7281-4F7E-839B-09207776D962,13B88BC9-7BC6-4B84-A4CB-98A42B763B9F,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),NULL
E5551953-2737-4CD7-808D-A6271AC1A593,8812812,496C8DF7-ED5C-4C48-8011-A3F38F3C5240,56CDEDBF-5BC4-458D-B744-07E13BFCCADD,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),NULL
2B81FC1E-A13C-48E4-A8E4-56E9DE8078CE,10661741,DAF7A24E-0807-468B-8FF7-D69303679E62,45BC8B8F-E775-4B97-9DD6-C36D303B1BA1,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),NULL
94B35971-EEC0-457E-9B67-4BB713712453,8465776,3A835121-892D-4BEF-82D1-70B64E1929C9,FB07F99A-B852-4286-8096-A3EF32F9BBC6,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),prune dw and bucket inspect
94B35971-EEC0-457E-9B67-4BB713712453,8465775,D4F478F3-EFC7-41B6-9EA3-094DB2455BD9,0B19D7A3-0BF5-46ED-AA33-7FD1D779F4EF,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),NULL
C1DC114D-7C2B-441D-B4E5-203934F97D51,7545502,862B6066-C9CB-4300-8172-F2EE165309C0,0C2C9FDF-0E52-49D7-82CC-1945A3479330,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),NULL
4909A6AE-FBB2-4A68-B7C2-4B9538FF9E53,9344992,877B642B-DFF4-4103-8A4D-F19131FD1959,35AD13CF-5F02-4A1C-B784-0BF96856DADA,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),NULL
FFF3FEBB-CE8D-42D2-B59A-9D9EA9B2FD78,6493350,71135D88-D064-4BBE-AFBC-63DEE7AE64F2,891FE88E-67BC-4081-8F86-A0F40A8545D0,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),Prune dead wood over path.
2C1C48E3-E0CE-4BF5-92C1-B1BEEE469A7C,6272857,DDF68DCA-E150-4634-B1DB-85CAE0E511BA,78F2E543-9457-497A-AFC1-8AC402AEA4FC,Cracks,Branches,Possible (2),Medium (3),Unlikely (5),Significant (3),Low (8),NULL
0C3DF55A-27BF-4753-916F-A104E3ED15B7,6994808,7A93299D-E00D-49D5-BF6F-7CD9FE486EDC,5F70435E-79B1-4031-AE79-A3FBE3D2EC7F,Dead Wood,Stem,Possible (2),Medium (3),Unlikely (5),Significant (3),Low (8),NULL
0AA2E8E1-BD87-476F-B0B4-BC1B0F0A1A73,6899260,6B444E9F-8923-4802-B966-0837F7EE3E09,0577E3C3-F6E3-4BBD-8121-75131273B5B1,Dead Wood,Branches,Possible (2),Medium (3),Unlikely (5),Significant (3),Low (8),NULL
9D9DBF56-DEE9-4FFC-A1FD-1951B996FA43,4282245,8CA10E4B-AB93-4693-B913-8174E2303C4D,CDB5A9CB-1D00-4DF1-B8B6-904D6FBB8E0A,Dead Wood,Branches,Possible (2),Medium (3),Unlikely (5),Significant (3),Low (8),Prune
A5FBE386-0F58-4068-9664-79E4D9019B18,3744958,269BCA79-3552-498A-BCCA-6E3695F17D0A,6D5EA72E-9130-4880-BBF0-A7C915288793,Dead Wood,Branches,Possible (2),Medium (3),Unlikely (5),Significant (3),Low (8),NULL
F10F8F97-02CF-439E-8A79-E1B23C103BDB,6107979,FF41BBDA-DAA3-4F08-92CB-862051CD4AB7,44DECC91-8772-4630-A859-915443FD6619,Dead Wood,Branches,Possible (2),Medium (3),Unlikely (5),Significant (3),Low (8),PRUNE DEADWOOD
B0AF0554-4C74-44C0-A188-218301CFD6BD,5669524,F360C4D3-2E62-4F34-8497-6D36AB5F9302,15FA0F16-B075-4B81-91DB-09AE94F1B366,Dead Wood,Branches,Possible (2),Medium (3),Unlikely (5),Significant (3),Low (8),no removal warranted
58ED5D2B-1F7C-4180-8AB5-787C2C92B01F,5341074,5AC9EE6B-0B34-47C2-95DA-73F4C709A9D9,04C34360-DA08-4B59-85DF-B68109043BCC,Dead Wood,Branches,Imminent (4),Very Low (1),Unlikely (5),Negligible (1),Low (6),NULL
88D9D143-929D-4172-97DF-A756C7D34EA4,6272647,9845018F-139E-4758-847D-F2098412F452,5ABBAD86-EAAD-4B79-B7E1-72CDA799FB81,Weak Branch Unions,Branches,Possible (2),Medium (3),Unlikely (5),Significant (3),Low (8),NULL
25EB4C33-528C-466B-8F8F-24FCF39EAF70,8644163,F7394F38-38C6-4A88-B6F4-1C1A6C698B3C,0D725F5E-93FB-43FD-8961-95B082EBF275,Root Problems,Root Flare,Possible (2),Medium (3),Unlikely (5),Significant (3),Low (8),NULL
FC376211-647A-4284-B28F-F5AD0B6944D6,5724968,8734AF07-F015-4246-AC20-79FF6F84D928,CBD3F580-8BB9-4388-AB5A-CCE137430C91,Root Problems,Roots,Possible (2),Medium (3),Unlikely (5),Significant (3),Low (8),reinspect in summer
